дата	projectID	выручка
02.02.2017	245780	11828
02.02.2017	245782	994711
02.02.2017	245785	396
02.02.2017	245786	1603
02.02.2017	254977	14511
02.02.2017	279727	342147
02.02.2017	304193	8657
02.02.2017	312874	7538
02.02.2017	446720	187500
02.02.2017	447270	11900
02.02.2017	451341	1000184
02.02.2017	452031	398
02.02.2017	452033	1618
02.02.2017	452034	14622
02.02.2017	452135	344120
02.02.2017	452247	8681
02.02.2017	452593	7560
02.02.2017	452655	188889
02.02.2017	458590	11943
02.02.2017	460062	1003099
02.02.2017	463515	400
02.02.2017	466944	1619
02.02.2017	466944	14718
02.02.2017	467613	347425
02.02.2017	467614	8683
02.02.2017	467768	7635
02.02.2017	475452	189442
02.02.2017	475908	11946
02.02.2017	475909	1004138
02.02.2017	476406	401
02.02.2017	477326	1620
02.02.2017	477729	14811
02.02.2017	478064	347795
02.02.2017	478103	8690
02.02.2017	478103	7685
02.02.2017	479853	189873
02.02.2017	479854	12060
02.02.2017	480627	1004437
02.02.2017	480676	405
02.02.2017	482566	1630
02.02.2017	482567	14927
02.02.2017	483892	349711
02.02.2017	484659	8735
02.02.2017	488980	7698
02.02.2017	489078	190506
02.02.2017	489096	12118
02.02.2017	491231	1005188
02.02.2017	492896	407
02.02.2017	493118	1634
02.02.2017	493119	15010
02.02.2017	493336	350564
02.02.2017	493336	8793
02.02.2017	493336	7705
02.02.2017	496889	191204
02.02.2017	496889	12185
02.02.2017	500590	1014544
03.02.2017	230255	410
03.02.2017	230255	1636
03.02.2017	230255	15091
03.02.2017	230739	351540
03.02.2017	244173	8827
03.02.2017	244173	7777
03.02.2017	245772	191823
03.02.2017	245774	12282
03.02.2017	245775	1017806
03.02.2017	245776	411
03.02.2017	245777	1643
03.02.2017	245778	15135
03.02.2017	245780	353784
03.02.2017	245780	8855
03.02.2017	245782	7808
03.02.2017	245785	192605
03.02.2017	245786	12287
03.02.2017	254977	1017819
03.02.2017	279727	412
03.02.2017	304193	1648
03.02.2017	312874	15164
03.02.2017	429531	356532
03.02.2017	446720	8884
03.02.2017	447270	7837
03.02.2017	451341	194097
03.02.2017	452031	12367
03.02.2017	452033	1027851
03.02.2017	452034	416
03.02.2017	452135	1655
03.02.2017	452247	15250
03.02.2017	452593	358367
03.02.2017	452655	8894
03.02.2017	458590	7855
03.02.2017	460062	195725
03.02.2017	463515	12460
03.02.2017	466944	1035695
03.02.2017	466944	416
03.02.2017	467613	1666
03.02.2017	467614	15292
03.02.2017	467768	359179
03.02.2017	475452	8913
03.02.2017	475908	7860
03.02.2017	475909	197306
03.02.2017	476406	12573
03.02.2017	477326	1040784
03.02.2017	477729	416
03.02.2017	478064	1671
03.02.2017	478103	15301
03.02.2017	478103	359220
03.02.2017	479853	8985
03.02.2017	479854	7901
03.02.2017	480627	197957
03.02.2017	480676	12678
03.02.2017	482566	1047340
03.02.2017	482567	419
03.02.2017	483892	1672
03.02.2017	484659	15387
03.02.2017	488980	362701
03.02.2017	489078	9073
03.02.2017	491231	7912
03.02.2017	492896	198757
03.02.2017	493118	12692
03.02.2017	493119	1050224
03.02.2017	493336	421
03.02.2017	493336	1689
03.02.2017	493336	15484
03.02.2017	496889	364552
03.02.2017	496889	9120
03.02.2017	500590	7980
04.02.2017	230255	200117
04.02.2017	230255	12737
04.02.2017	230255	1051953
04.02.2017	230739	422
04.02.2017	244173	1696
04.02.2017	244173	15618
04.02.2017	245772	367983
04.02.2017	245774	9192
04.02.2017	245775	8003
04.02.2017	245776	201161
04.02.2017	245777	12817
04.02.2017	245778	1052840
04.02.2017	245779	424
04.02.2017	245780	1709
04.02.2017	245780	15721
04.02.2017	245782	370222
04.02.2017	245785	9193
04.02.2017	245786	8074
04.02.2017	254977	202873
04.02.2017	279727	12916
04.02.2017	304193	1054976
04.02.2017	312874	426
04.02.2017	446720	1724
04.02.2017	447270	15853
04.02.2017	451341	372265
04.02.2017	452031	9195
04.02.2017	452033	8094
04.02.2017	452034	204333
04.02.2017	452135	12989
04.02.2017	452247	1061104
04.02.2017	452593	429
04.02.2017	452655	1740
04.02.2017	458590	15862
04.02.2017	460062	373336
04.02.2017	463515	9238
04.02.2017	466944	8141
04.02.2017	466944	205749
04.02.2017	467613	13031
04.02.2017	467614	1062226
04.02.2017	467768	431
04.02.2017	475452	1756
04.02.2017	475908	15927
04.02.2017	475909	374061
04.02.2017	476406	9308
04.02.2017	477326	8208
04.02.2017	477729	207350
04.02.2017	478064	13158
04.02.2017	478103	1063046
04.02.2017	479853	433
04.02.2017	479854	1765
04.02.2017	480627	16023
04.02.2017	480676	375528
04.02.2017	482566	9325
04.02.2017	482567	8272
04.02.2017	483892	207560
04.02.2017	484659	13286
04.02.2017	488980	1065178
04.02.2017	489078	433
04.02.2017	490639	1772
04.02.2017	491231	16112
04.02.2017	492896	377928
04.02.2017	493118	9403
04.02.2017	493119	8348
04.02.2017	493336	209497
04.02.2017	493336	13321
04.02.2017	493336	1075168
04.02.2017	496889	436
04.02.2017	496889	1787
04.02.2017	500590	16263
05.02.2017	230255	378424
05.02.2017	230255	9444
05.02.2017	230255	8419
05.02.2017	230739	211039
05.02.2017	244173	13373
05.02.2017	244173	1078593
05.02.2017	245772	439
05.02.2017	245774	1789
05.02.2017	245775	16400
05.02.2017	245776	381283
05.02.2017	245777	9467
05.02.2017	245778	8451
05.02.2017	245780	211155
05.02.2017	245780	13488
05.02.2017	245782	1080590
05.02.2017	245785	439
05.02.2017	245786	1798
05.02.2017	254977	16550
05.02.2017	279727	381876
05.02.2017	304193	9481
05.02.2017	312874	8517
05.02.2017	446720	212990
05.02.2017	447270	13596
05.02.2017	451341	1090381
05.02.2017	452031	440
05.02.2017	452033	1804
05.02.2017	452034	16676
05.02.2017	452135	382522
05.02.2017	452247	9517
05.02.2017	452593	8536
05.02.2017	452655	214318
05.02.2017	458590	13608
05.02.2017	460062	1098803
05.02.2017	463515	444
05.02.2017	466944	1811
05.02.2017	466944	16743
05.02.2017	467613	385894
05.02.2017	467614	9524
05.02.2017	467768	8618
05.02.2017	475452	214361
05.02.2017	475908	13712
05.02.2017	475909	1105068
05.02.2017	476406	448
05.02.2017	477326	1821
05.02.2017	477729	16840
05.02.2017	478064	388301
05.02.2017	478103	9527
05.02.2017	479853	8618
05.02.2017	479854	215097
05.02.2017	480627	13751
05.02.2017	480676	1107417
05.02.2017	482566	452
05.02.2017	482567	1839
05.02.2017	483892	16852
05.02.2017	484659	388680
05.02.2017	488980	9618
05.02.2017	489078	8688
05.02.2017	491231	216890
05.02.2017	492896	13819
05.02.2017	493118	1112843
05.02.2017	493119	453
05.02.2017	493336	1843
05.02.2017	493336	16902
05.02.2017	493336	390637
05.02.2017	496889	9637
05.02.2017	496889	8728
05.02.2017	500590	218895
06.02.2017	230255	13867
06.02.2017	230255	1116830
06.02.2017	230255	457
06.02.2017	230739	1855
06.02.2017	244173	16924
06.02.2017	244173	393659
06.02.2017	245772	9690
06.02.2017	245774	8770
06.02.2017	245775	219757
06.02.2017	245776	13921
06.02.2017	245777	1118718
06.02.2017	245778	461
06.02.2017	245780	1862
06.02.2017	245780	17087
06.02.2017	245782	394983
06.02.2017	245785	9779
06.02.2017	245786	8786
06.02.2017	254977	221551
06.02.2017	279727	14048
06.02.2017	287428	1122731
06.02.2017	304193	465
06.02.2017	312874	1879
06.02.2017	429531	17240
06.02.2017	446720	398527
06.02.2017	447270	9834
06.02.2017	451341	8841
06.02.2017	452031	221879
06.02.2017	452033	14069
06.02.2017	452034	1131330
06.02.2017	452135	465
06.02.2017	452247	1883
06.02.2017	452593	17327
06.02.2017	452655	401934
06.02.2017	458590	9932
06.02.2017	460062	8870
06.02.2017	463515	223008
06.02.2017	466944	14156
06.02.2017	466944	1136186
06.02.2017	467613	466
06.02.2017	467614	1899
06.02.2017	467768	17376
06.02.2017	475452	404172
06.02.2017	475908	9980
06.02.2017	475909	8917
06.02.2017	476406	223813
06.02.2017	477326	14282
06.02.2017	477729	1138289
06.02.2017	478064	469
06.02.2017	478103	1904
06.02.2017	479853	17396
06.02.2017	479854	405252
06.02.2017	480627	10069
06.02.2017	480676	8960
06.02.2017	482566	224780
06.02.2017	482567	14423
06.02.2017	483892	1143011
06.02.2017	484659	471
06.02.2017	488980	1922
06.02.2017	489078	17433
06.02.2017	491231	408102
06.02.2017	492896	10090
06.02.2017	493118	9010
06.02.2017	493119	226849
06.02.2017	493336	14555
06.02.2017	493336	1145405
06.02.2017	493336	471
06.02.2017	496889	1932
06.02.2017	496889	17583
06.02.2017	500590	408519
07.02.2017	230255	10128
07.02.2017	230255	9066
07.02.2017	230255	228443
07.02.2017	230739	14599
07.02.2017	244173	1156713
07.02.2017	244173	475
07.02.2017	245772	1945
07.02.2017	245774	17698
07.02.2017	245775	410740
07.02.2017	245776	10195
07.02.2017	245777	9126
07.02.2017	245778	229863
07.02.2017	245780	14715
07.02.2017	245780	1156899
07.02.2017	245782	479
07.02.2017	245785	1952
07.02.2017	245786	17738
07.02.2017	254977	412345
07.02.2017	279727	10220
07.02.2017	287428	9166
07.02.2017	304193	230467
07.02.2017	312874	14741
07.02.2017	429531	1158698
07.02.2017	446720	481
07.02.2017	447270	1958
07.02.2017	451341	17780
07.02.2017	452031	415945
07.02.2017	452033	10312
07.02.2017	452034	9180
07.02.2017	452135	230788
07.02.2017	452247	14793
07.02.2017	452593	1159766
07.02.2017	452655	483
07.02.2017	458590	1971
07.02.2017	460062	17819
07.02.2017	463515	417245
07.02.2017	466944	10366
07.02.2017	466944	9235
07.02.2017	467613	232611
07.02.2017	467614	14926
07.02.2017	467768	1163099
07.02.2017	475452	483
07.02.2017	475908	1972
07.02.2017	475909	17876
07.02.2017	476406	418063
07.02.2017	477326	10425
07.02.2017	477729	9277
07.02.2017	478064	234041
07.02.2017	478103	15057
07.02.2017	478103	1166720
07.02.2017	479853	486
07.02.2017	479854	1977
07.02.2017	480627	17978
07.02.2017	480676	419682
07.02.2017	482566	10464
07.02.2017	482567	9296
07.02.2017	483892	234457
07.02.2017	484659	15069
07.02.2017	488980	1167157
07.02.2017	489078	489
07.02.2017	491231	1981
07.02.2017	492896	18049
07.02.2017	493118	423875
07.02.2017	493119	10464
07.02.2017	493336	9342
07.02.2017	493336	236720
07.02.2017	493336	15071
07.02.2017	496889	1168942
07.02.2017	496889	491
07.02.2017	500590	1999
08.02.2017	230255	18110
08.02.2017	230255	427909
08.02.2017	230255	10559
08.02.2017	230739	9347
08.02.2017	244173	237139
08.02.2017	244173	15192
08.02.2017	245772	1176730
08.02.2017	245774	496
08.02.2017	245775	2002
08.02.2017	245776	18232
08.02.2017	245777	429284
08.02.2017	245778	10624
08.02.2017	245780	9364
08.02.2017	245780	239270
08.02.2017	245782	15221
08.02.2017	245785	1182781
08.02.2017	245786	497
08.02.2017	254977	2020
08.02.2017	279727	18390
08.02.2017	287428	431298
08.02.2017	304193	10678
08.02.2017	312874	9443
08.02.2017	429531	239772
08.02.2017	446720	15363
08.02.2017	447270	1187474
08.02.2017	451341	501
08.02.2017	452031	2029
08.02.2017	452033	18515
08.02.2017	452034	434541
08.02.2017	452135	10783
08.02.2017	452247	9523
08.02.2017	452593	240393
08.02.2017	452655	15420
08.02.2017	460062	1191219
08.02.2017	463515	504
08.02.2017	466944	2036
08.02.2017	466944	18572
08.02.2017	467613	438490
08.02.2017	467614	10884
08.02.2017	467768	9604
08.02.2017	475452	240770
08.02.2017	475908	15450
08.02.2017	475909	1202155
08.02.2017	476406	507
08.02.2017	477326	2053
08.02.2017	477729	18725
08.02.2017	478064	441520
08.02.2017	478103	10926
08.02.2017	479853	9629
08.02.2017	479854	241852
08.02.2017	480627	15546
08.02.2017	480676	1206840
08.02.2017	482566	511
08.02.2017	482567	2056
08.02.2017	483892	18769
08.02.2017	484659	445814
08.02.2017	488980	11033
08.02.2017	489078	9704
08.02.2017	491231	242234
08.02.2017	492896	15670
08.02.2017	493118	1212424
08.02.2017	493119	512
08.02.2017	493336	2060
08.02.2017	493336	18936
08.02.2017	493336	448528
08.02.2017	496889	11051
08.02.2017	496889	9707
08.02.2017	500590	244144
09.02.2017	230255	15705
09.02.2017	230255	1221216
09.02.2017	230255	516
09.02.2017	230739	2064
09.02.2017	244173	18953
09.02.2017	244173	450052
09.02.2017	245772	11074
09.02.2017	245774	9764
09.02.2017	245775	245728
09.02.2017	245776	15823
09.02.2017	245777	1231672
09.02.2017	245778	517
09.02.2017	245780	2078
09.02.2017	245780	19137
09.02.2017	245782	453461
09.02.2017	245785	11124
09.02.2017	245786	9826
09.02.2017	254977	247902
09.02.2017	279727	15835
09.02.2017	304193	1240912
09.02.2017	312874	519
09.02.2017	429531	2085
09.02.2017	446720	19220
09.02.2017	447270	454372
09.02.2017	451341	11218
09.02.2017	452031	9849
09.02.2017	452033	249664
09.02.2017	452034	15922
09.02.2017	452135	1247032
09.02.2017	452247	522
09.02.2017	452593	2106
09.02.2017	452655	19280
09.02.2017	460062	456602
09.02.2017	463515	11325
09.02.2017	466944	9874
09.02.2017	466944	251381
09.02.2017	467613	16051
09.02.2017	467614	1258503
09.02.2017	467768	522
09.02.2017	475452	2119
09.02.2017	475908	19282
09.02.2017	475909	457969
09.02.2017	476406	11365
09.02.2017	477326	9938
09.02.2017	477729	253119
09.02.2017	478064	16188
09.02.2017	478103	1266777
09.02.2017	479853	524
09.02.2017	479854	2130
09.02.2017	480627	19311
09.02.2017	480676	460075
09.02.2017	482566	11457
09.02.2017	482567	9975
09.02.2017	483892	255271
09.02.2017	484659	16212
09.02.2017	488980	1277708
09.02.2017	489078	528
09.02.2017	491231	2133
09.02.2017	492896	19492
09.02.2017	493118	462337
09.02.2017	493119	11549
09.02.2017	493336	10042
09.02.2017	493336	256197
09.02.2017	493336	16327
09.02.2017	496889	1280279
09.02.2017	496889	531
09.02.2017	500590	2146
10.02.2017	230255	19632
10.02.2017	230255	465674
10.02.2017	230255	11599
10.02.2017	230739	10043
10.02.2017	244173	257944
10.02.2017	244173	16441
10.02.2017	245772	1291125
10.02.2017	245774	536
10.02.2017	245775	2163
10.02.2017	245776	19782
10.02.2017	245777	467536
10.02.2017	245778	11638
10.02.2017	245780	10045
10.02.2017	245780	258818
10.02.2017	245782	16469
10.02.2017	245785	1298482
10.02.2017	245786	538
10.02.2017	254977	2185
10.02.2017	279727	19816
10.02.2017	287428	469617
10.02.2017	304193	11646
10.02.2017	312874	10135
10.02.2017	429531	260487
10.02.2017	446720	16630
10.02.2017	447270	1310126
10.02.2017	451341	540
10.02.2017	452031	2185
10.02.2017	452033	19861
10.02.2017	452034	473291
10.02.2017	452135	11717
10.02.2017	452247	10166
10.02.2017	452593	260888
10.02.2017	452655	16748
10.02.2017	458590	1316264
10.02.2017	460062	540
10.02.2017	463515	2189
10.02.2017	466944	19966
10.02.2017	466944	476423
10.02.2017	467613	11749
10.02.2017	467614	10186
10.02.2017	467768	261544
10.02.2017	475452	16795
10.02.2017	475908	1317672
10.02.2017	475909	544
10.02.2017	476406	2211
10.02.2017	477326	20143
10.02.2017	477729	479655
10.02.2017	478064	11858
10.02.2017	478103	10260
10.02.2017	479853	263563
10.02.2017	479854	16894
10.02.2017	480627	1320351
10.02.2017	480676	547
10.02.2017	482566	2214
10.02.2017	482567	20320
10.02.2017	483892	482529
10.02.2017	484659	11905
10.02.2017	488980	10328
10.02.2017	489078	263569
10.02.2017	491231	16926
10.02.2017	492896	1321208
10.02.2017	493118	551
10.02.2017	493119	2232
10.02.2017	493336	20510
10.02.2017	493336	485200
10.02.2017	493336	12014
10.02.2017	496889	10346
10.02.2017	496889	266137
10.02.2017	500590	16944
11.02.2017	230255	1325760
11.02.2017	230255	552
11.02.2017	230255	2242
11.02.2017	230739	20671
11.02.2017	244173	488644
11.02.2017	244173	12018
11.02.2017	245772	10360
11.02.2017	245774	268622
11.02.2017	245775	17040
11.02.2017	245776	1334711
11.02.2017	245777	553
11.02.2017	245778	2262
11.02.2017	245780	20689
11.02.2017	245780	488839
11.02.2017	245782	12039
11.02.2017	245785	10361
11.02.2017	245786	271244
11.02.2017	254977	17109
11.02.2017	279727	1335917
11.02.2017	304193	557
11.02.2017	312874	2268
11.02.2017	446720	20750
11.02.2017	447270	491810
11.02.2017	451341	12113
11.02.2017	452031	10376
11.02.2017	452033	271693
11.02.2017	452034	17134
11.02.2017	452135	1336469
11.02.2017	452247	560
11.02.2017	452593	2279
11.02.2017	452655	20765
11.02.2017	458590	493422
11.02.2017	460062	12178
11.02.2017	463515	10393
11.02.2017	466944	274402
11.02.2017	466944	17301
11.02.2017	467613	1341125
11.02.2017	467614	565
11.02.2017	467768	2286
11.02.2017	475452	20781
11.02.2017	475908	495067
11.02.2017	475909	12278
11.02.2017	476406	10414
11.02.2017	477326	276850
11.02.2017	477729	17452
11.02.2017	478064	1348556
11.02.2017	478103	567
11.02.2017	479853	2308
11.02.2017	479854	20802
11.02.2017	480627	495172
11.02.2017	480676	12333
11.02.2017	482566	10419
11.02.2017	482567	279581
11.02.2017	483892	17588
11.02.2017	484659	1351206
11.02.2017	488980	569
11.02.2017	489078	2327
11.02.2017	491231	20804
11.02.2017	492896	496502
11.02.2017	493118	12416
11.02.2017	493119	10480
11.02.2017	493336	280906
11.02.2017	493336	17697
11.02.2017	493336	1363989
11.02.2017	496889	572
11.02.2017	496889	2348
11.02.2017	500590	20961
12.02.2017	230255	497056
12.02.2017	230255	12537
12.02.2017	230255	10561
12.02.2017	230739	282414
12.02.2017	244173	17710
12.02.2017	244173	1375139
12.02.2017	245772	574
12.02.2017	245774	2354
12.02.2017	245775	20982
12.02.2017	245776	500038
12.02.2017	245777	12558
12.02.2017	245778	10615
12.02.2017	245780	284367
12.02.2017	245780	17751
12.02.2017	245782	1385656
12.02.2017	245785	575
12.02.2017	245786	2357
12.02.2017	254977	21139
12.02.2017	279727	500041
12.02.2017	287428	12651
12.02.2017	304193	10621
12.02.2017	312874	285193
12.02.2017	446720	17835
12.02.2017	447270	1385819
12.02.2017	451341	579
12.02.2017	452031	2377
12.02.2017	452033	21268
12.02.2017	452034	500382
12.02.2017	452135	12673
12.02.2017	452247	10711
12.02.2017	452593	286778
12.02.2017	452655	17948
12.02.2017	460062	1390055
12.02.2017	463515	582
12.02.2017	466944	2393
12.02.2017	466944	21279
12.02.2017	467613	502473
12.02.2017	467614	12693
12.02.2017	467768	10738
12.02.2017	475452	288559
12.02.2017	475908	18043
12.02.2017	475909	1401658
12.02.2017	476406	582
12.02.2017	477326	2405
12.02.2017	477729	21303
12.02.2017	478064	505384
12.02.2017	478103	12781
12.02.2017	479853	10806
12.02.2017	479854	288986
12.02.2017	480627	18171
12.02.2017	480676	1414777
12.02.2017	482566	585
12.02.2017	482567	2413
12.02.2017	483892	21322
12.02.2017	484659	507315
12.02.2017	488980	12889
12.02.2017	489078	10849
12.02.2017	491231	289708
12.02.2017	492896	18174
12.02.2017	493118	1415348
12.02.2017	493336	589
12.02.2017	493336	2432
12.02.2017	493336	21350
12.02.2017	496889	508456
12.02.2017	496889	12965
12.02.2017	500590	10860
13.02.2017	230255	290061
13.02.2017	230255	18177
13.02.2017	230255	1422177
13.02.2017	230739	592
13.02.2017	244173	2438
13.02.2017	244173	21425
13.02.2017	245772	512153
13.02.2017	245774	13012
13.02.2017	245775	10894
13.02.2017	245776	292099
13.02.2017	245777	18281
13.02.2017	245778	1426153
13.02.2017	245780	598
13.02.2017	245780	2448
13.02.2017	245782	21552
13.02.2017	245785	517078
13.02.2017	245786	13057
13.02.2017	254977	10933
13.02.2017	279727	292660
13.02.2017	304193	18406
13.02.2017	312874	1429289
13.02.2017	429531	598
13.02.2017	446720	2470
13.02.2017	447270	21736
13.02.2017	451341	522164
13.02.2017	452031	13117
13.02.2017	452033	11036
13.02.2017	452034	293385
13.02.2017	452135	18451
13.02.2017	452247	1432984
13.02.2017	452593	601
13.02.2017	452655	2488
13.02.2017	460062	21811
13.02.2017	463515	525625
13.02.2017	466944	13145
13.02.2017	466944	11140
13.02.2017	467613	294363
13.02.2017	467614	18591
13.02.2017	467768	1446296
13.02.2017	475452	606
13.02.2017	475908	2508
13.02.2017	475909	21968
13.02.2017	476406	526297
13.02.2017	477326	13167
13.02.2017	477729	11160
13.02.2017	478064	296805
13.02.2017	478103	18670
13.02.2017	479853	1454960
13.02.2017	479854	607
13.02.2017	480627	2526
13.02.2017	480676	22099
13.02.2017	482566	530258
13.02.2017	482567	13198
13.02.2017	483892	11173
13.02.2017	484659	296917
13.02.2017	488980	18849
13.02.2017	489078	1462229
13.02.2017	491231	608
13.02.2017	492896	2548
13.02.2017	493118	22194
13.02.2017	493119	533058
13.02.2017	493336	13292
13.02.2017	493336	11237
13.02.2017	493336	298817
13.02.2017	496889	18972
13.02.2017	496889	1468839
13.02.2017	500590	613
14.02.2017	230255	2565
14.02.2017	230255	22286
14.02.2017	230255	537315
14.02.2017	230739	13376
14.02.2017	244173	11322
14.02.2017	244173	300867
14.02.2017	245772	19146
14.02.2017	245774	1474007
14.02.2017	245775	616
14.02.2017	245776	2568
14.02.2017	245777	22328
14.02.2017	245778	540449
14.02.2017	245780	13420
14.02.2017	245780	11374
14.02.2017	245782	302629
14.02.2017	245785	19252
14.02.2017	245786	1482446
14.02.2017	254977	622
14.02.2017	279727	2577
14.02.2017	304193	22417
14.02.2017	312874	542978
14.02.2017	429531	13526
14.02.2017	446720	11451
14.02.2017	447270	305203
14.02.2017	451341	19342
14.02.2017	452031	1496471
14.02.2017	452033	622
14.02.2017	452034	2579
14.02.2017	452135	22494
14.02.2017	452247	545405
14.02.2017	452593	13660
14.02.2017	452655	11488
14.02.2017	458590	305995
14.02.2017	460062	19436
14.02.2017	463515	1501695
14.02.2017	466944	626
14.02.2017	466944	2590
14.02.2017	467613	22609
14.02.2017	467614	547583
14.02.2017	467768	13692
14.02.2017	475452	11523
14.02.2017	475908	308154
14.02.2017	475909	19572
14.02.2017	476406	1514289
14.02.2017	477326	626
14.02.2017	477729	2594
14.02.2017	478064	22717
14.02.2017	478103	549386
14.02.2017	479853	13813
14.02.2017	479854	11618
14.02.2017	480627	309127
14.02.2017	480676	19572
14.02.2017	482566	1523449
14.02.2017	482567	632
14.02.2017	483892	2594
14.02.2017	484659	22835
14.02.2017	488980	549854
14.02.2017	489078	13824
14.02.2017	491231	11692
14.02.2017	492896	311052
14.02.2017	493118	19718
14.02.2017	493119	1528270
14.02.2017	493336	638
14.02.2017	493336	2618
14.02.2017	493336	23005
14.02.2017	496889	550431
14.02.2017	496889	13929
14.02.2017	500590	11723
14.02.2017	500655	311126
14.02.2017	501443	19745
15.02.2017	230255	1530493
15.02.2017	230255	641
15.02.2017	230255	2636
15.02.2017	230739	23225
15.02.2017	244173	552966
15.02.2017	244173	13973
15.02.2017	245772	11752
15.02.2017	245774	312126
15.02.2017	245775	19916
15.02.2017	245776	1539910
15.02.2017	245777	647
15.02.2017	245778	2650
15.02.2017	245780	23426
15.02.2017	245780	553680
15.02.2017	245782	14040
15.02.2017	245785	11842
15.02.2017	245786	312710
15.02.2017	254977	19940
15.02.2017	279727	1547301
15.02.2017	287428	650
15.02.2017	304193	2673
15.02.2017	312874	23647
15.02.2017	429531	558388
15.02.2017	446720	14157
15.02.2017	447270	11900
15.02.2017	451341	313725
15.02.2017	452031	20048
15.02.2017	452033	1561950
15.02.2017	452034	654
15.02.2017	452135	2686
15.02.2017	452247	23787
15.02.2017	452593	559136
15.02.2017	452655	14270
15.02.2017	458590	11904
15.02.2017	460062	315319
15.02.2017	463515	20120
15.02.2017	466944	1577416
15.02.2017	466944	656
15.02.2017	467613	2709
15.02.2017	467614	23799
15.02.2017	467768	562051
15.02.2017	475452	14400
15.02.2017	475908	11941
15.02.2017	475909	317181
15.02.2017	476406	20244
15.02.2017	477326	1584459
15.02.2017	477729	657
15.02.2017	478064	2715
15.02.2017	478103	23887
15.02.2017	479853	562792
15.02.2017	479854	14523
15.02.2017	480627	12053
15.02.2017	480676	317566
15.02.2017	482566	20280
15.02.2017	482567	1594176
15.02.2017	483892	662
15.02.2017	484659	2731
15.02.2017	488980	24064
15.02.2017	489078	566777
15.02.2017	491231	14526
15.02.2017	492896	12140
15.02.2017	493118	320536
15.02.2017	493119	20381
15.02.2017	493336	1594359
15.02.2017	493336	664
15.02.2017	493336	2756
15.02.2017	496889	24085
15.02.2017	496889	572088
15.02.2017	500590	14650
15.02.2017	501443	12252
16.02.2017	230255	321964
16.02.2017	230255	20439
16.02.2017	230255	1601984
16.02.2017	230739	668
16.02.2017	244173	2768
16.02.2017	244173	24249
16.02.2017	245772	575510
16.02.2017	245774	14697
16.02.2017	245775	12265
16.02.2017	245776	324047
16.02.2017	245777	20523
16.02.2017	245778	1613269
16.02.2017	245780	672
16.02.2017	245780	2777
16.02.2017	245782	24480
16.02.2017	245785	577372
16.02.2017	245786	14805
16.02.2017	254977	12305
16.02.2017	279727	324712
16.02.2017	304193	20529
16.02.2017	312874	1621201
16.02.2017	312874	676
16.02.2017	429531	2787
16.02.2017	446720	24535
16.02.2017	447270	578016
16.02.2017	451341	14934
16.02.2017	452031	12374
16.02.2017	452033	325146
16.02.2017	452034	20670
16.02.2017	452135	1622496
16.02.2017	452247	677
16.02.2017	452593	2812
16.02.2017	452655	24712
16.02.2017	460062	583600
16.02.2017	463515	15033
16.02.2017	466944	12446
16.02.2017	466944	327224
16.02.2017	467613	20810
16.02.2017	467614	1625655
16.02.2017	467768	681
16.02.2017	475452	2833
16.02.2017	475908	24930
16.02.2017	475909	585756
16.02.2017	476406	15092
16.02.2017	477326	12488
16.02.2017	477729	329817
16.02.2017	478064	20875
16.02.2017	478103	1627912
16.02.2017	479853	687
16.02.2017	479854	2836
16.02.2017	480627	25089
16.02.2017	480676	587465
16.02.2017	482566	15202
16.02.2017	482567	12495
16.02.2017	483892	331976
16.02.2017	484659	21029
16.02.2017	488980	1639870
16.02.2017	489078	689
16.02.2017	489096	2841
16.02.2017	491231	25224
16.02.2017	492896	591728
16.02.2017	493118	15223
16.02.2017	493119	12510
16.02.2017	493336	333382
16.02.2017	493336	21137
16.02.2017	493336	1646383
16.02.2017	496889	693
16.02.2017	496889	2866
16.02.2017	500590	25263
16.02.2017	500655	595991
16.02.2017	501443	15364
17.02.2017	230255	12589
17.02.2017	230255	335339
17.02.2017	230255	21246
17.02.2017	230739	1656502
17.02.2017	244173	699
17.02.2017	244173	2883
17.02.2017	245772	25313
17.02.2017	245774	599833
17.02.2017	245775	15433
17.02.2017	245776	12600
17.02.2017	245777	337922
17.02.2017	245778	21316
17.02.2017	245780	1656856
17.02.2017	245780	705
17.02.2017	245782	2894
17.02.2017	245785	25452
17.02.2017	245786	602993
17.02.2017	254977	15576
17.02.2017	279727	12627
17.02.2017	287428	340392
17.02.2017	304193	21399
17.02.2017	312874	1668349
17.02.2017	429531	708
17.02.2017	446720	2894
17.02.2017	447270	25555
17.02.2017	451341	603208
17.02.2017	452031	15578
17.02.2017	452033	12662
17.02.2017	452034	342014
17.02.2017	452135	21469
17.02.2017	452247	1678032
17.02.2017	452593	710
17.02.2017	452655	2906
17.02.2017	458590	25784
17.02.2017	460062	607284
17.02.2017	463515	15600
17.02.2017	466944	12754
17.02.2017	466944	342089
17.02.2017	467613	21645
17.02.2017	467614	1679374
17.02.2017	467768	711
17.02.2017	475452	2930
17.02.2017	475908	26041
17.02.2017	475909	609544
17.02.2017	476406	15739
17.02.2017	477326	12780
17.02.2017	477729	342732
17.02.2017	478064	21778
17.02.2017	478103	1684039
17.02.2017	479853	716
17.02.2017	479854	2941
17.02.2017	480627	26159
17.02.2017	480676	612827
17.02.2017	482566	15867
17.02.2017	482567	12819
17.02.2017	483892	343259
17.02.2017	484659	21932
17.02.2017	488980	1687619
17.02.2017	489078	721
17.02.2017	491231	2962
17.02.2017	492896	26306
